state_residence,district_residence,Date,new_case,negative_case,Failed_test,Total_test
PUNJAB,FIROZEPUR,2021-03-07,14,466,9,489
PUNJAB,FIROZEPUR,2021-03-08,16,925,18,959
PUNJAB,FIROZEPUR,2021-03-09,1,494,2,497
PUNJAB,FIROZEPUR,2021-03-10,25,392,3,420
PUNJAB,GURDASPUR,2021-03-06,25,497,0,522
PUNJAB,GURDASPUR,2021-03-07,71,225,2,298
PUNJAB,GURDASPUR,2021-03-08,47,1289,2,1338
PUNJAB,GURDASPUR,2021-03-09,45,802,0,847
PUNJAB,GURDASPUR,2021-03-10,78,795,2,875
PUNJAB,HOSHIARPUR,2021-03-06,170,974,3,1147
PUNJAB,HOSHIARPUR,2021-03-07,162,331,5,498
PUNJAB,HOSHIARPUR,2021-03-08,176,750,0,926
PUNJAB,HOSHIARPUR,2021-03-09,209,2140,10,2359
PUNJAB,HOSHIARPUR,2021-03-10,281,489,6,776
PUNJAB,JALANDHAR,2021-03-06,240,2528,16,2784
PUNJAB,JALANDHAR,2021-03-07,199,2514,116,2829
PUNJAB,JALANDHAR,2021-03-08,226,4290,67,4583
PUNJAB,JALANDHAR,2021-03-09,155,2531,45,2731
PUNJAB,JALANDHAR,2021-03-10,287,3047,187,3521
PUNJAB,KAPURTHALA,2021-03-06,92,663,2,757
PUNJAB,KAPURTHALA,2021-03-07,109,1193,7,1309
PUNJAB,KAPURTHALA,2021-03-08,56,910,1,967
PUNJAB,KAPURTHALA,2021-03-09,56,666,1,723
PUNJAB,KAPURTHALA,2021-03-10,47,358,7,412
PUNJAB,LUDHIANA,2021-03-06,103,4031,9,4143
PUNJAB,LUDHIANA,2021-03-07,123,3326,6,3455
PUNJAB,LUDHIANA,2021-03-08,124,3763,15,3902
PUNJAB,LUDHIANA,2021-03-09,181,3570,28,3779
PUNJAB,LUDHIANA,2021-03-10,234,3693,35,3962
PUNJAB,MANSA,2021-03-06,9,578,0,587
PUNJAB,MANSA,2021-03-07,3,499,1,503
PUNJAB,MANSA,2021-03-08,3,255,0,258
PUNJAB,MANSA,2021-03-09,10,970,0,980
PUNJAB,MANSA,2021-03-10,8,581,0,589
PUNJAB,MOGA,2021-03-06,25,269,10,304
PUNJAB,MOGA,2021-03-07,10,310,7,327
PUNJAB,MOGA,2021-03-08,18,381,3,402
PUNJAB,MOGA,2021-03-09,23,307,2,332
PUNJAB,MOGA,2021-03-10,26,411,9,446
PUNJAB,PATHANKOT,2021-03-06,12,1130,7,1149
PUNJAB,PATHANKOT,2021-03-07,8,46,0,54
PUNJAB,PATHANKOT,2021-03-08,6,1133,3,1142
PUNJAB,PATHANKOT,2021-03-09,1,83,0,84
PUNJAB,PATHANKOT,2021-03-10,18,1174,1,1193
PUNJAB,PATIALA,2021-03-06,114,1700,3,1817
PUNJAB,PATIALA,2021-03-07,87,1841,0,1928
PUNJAB,PATIALA,2021-03-08,103,1671,1,1775
PUNJAB,PATIALA,2021-03-09,135,1864,0,1999
PUNJAB,PATIALA,2021-03-10,148,1980,45,2173
PUNJAB,RUPNAGAR,2021-03-06,33,595,37,665
PUNJAB,RUPNAGAR,2021-03-07,27,1678,5,1710
PUNJAB,RUPNAGAR,2021-03-08,21,740,2,763
PUNJAB,RUPNAGAR,2021-03-09,53,848,0,901
PUNJAB,RUPNAGAR,2021-03-10,70,666,0,736
PUNJAB,S.A.S NAGAR,2021-03-06,133,1117,4,1254
PUNJAB,S.A.S NAGAR,2021-03-07,116,1168,1,1285
PUNJAB,S.A.S NAGAR,2021-03-08,153,1347,2,1502
PUNJAB,S.A.S NAGAR,2021-03-09,126,1276,5,1407
PUNJAB,S.A.S NAGAR,2021-03-10,197,1612,12,1821
PUNJAB,SANGRUR,2021-03-06,31,1812,3,1846
PUNJAB,SANGRUR,2021-03-07,10,1385,1,1396
PUNJAB,SANGRUR,2021-03-08,9,1260,1,1270
PUNJAB,SANGRUR,2021-03-09,13,1336,2,1351
PUNJAB,SANGRUR,2021-03-10,10,1707,8,1725
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-03-06,211,1246,1,1458
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-03-07,134,1102,0,1236
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-03-08,117,726,0,843
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-03-09,223,1231,0,1454
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-03-10,151,1287,1,1439
PUNJAB,SRI MUKTSAR SAHIB,2021-03-06,7,78,3,88
PUNJAB,SRI MUKTSAR SAHIB,2021-03-07,7,627,8,642
PUNJAB,SRI MUKTSAR SAHIB,2021-03-08,6,83,0,89
PUNJAB,SRI MUKTSAR SAHIB,2021-03-09,2,405,0,407
PUNJAB,SRI MUKTSAR SAHIB,2021-03-10,9,556,6,571
PUNJAB,TARN TARAN,2021-03-06,14,605,0,619
PUNJAB,TARN TARAN,2021-03-07,5,376,2,383
PUNJAB,TARN TARAN,2021-03-08,16,749,0,765
PUNJAB,TARN TARAN,2021-03-09,34,864,2,900
PUNJAB,TARN TARAN,2021-03-10,28,104,0,132
RAJASTHAN,AJMER,2021-03-06,0,37,716,753
RAJASTHAN,AJMER,2021-03-07,0,38,394,432
RAJASTHAN,AJMER,2021-03-08,2,44,643,689
RAJASTHAN,AJMER,2021-03-09,0,55,903,958
RAJASTHAN,AJMER,2021-03-10,4,54,683,741
RAJASTHAN,ALWAR,2021-03-06,3,2424,106,2533
RAJASTHAN,ALWAR,2021-03-07,5,1901,48,1954
RAJASTHAN,ALWAR,2021-03-08,19,782,54,855
RAJASTHAN,ALWAR,2021-03-09,21,1020,128,1169
RAJASTHAN,ALWAR,2021-03-10,59,1084,32,1175
RAJASTHAN,BANSWARA,2021-03-06,8,102,1,111
RAJASTHAN,BANSWARA,2021-03-07,0,51,0,51
RAJASTHAN,BANSWARA,2021-03-08,0,84,0,84
RAJASTHAN,BANSWARA,2021-03-09,23,88,1,112
RAJASTHAN,BANSWARA,2021-03-10,12,78,0,90
RAJASTHAN,BARAN,2021-03-06,1,145,0,146
RAJASTHAN,BARAN,2021-03-07,1,138,0,139
RAJASTHAN,BARAN,2021-03-08,1,121,1,123
RAJASTHAN,BARAN,2021-03-09,3,119,1,123
RAJASTHAN,BARAN,2021-03-10,2,97,1,100
RAJASTHAN,BARMER,2021-03-06,1,314,0,315
RAJASTHAN,BARMER,2021-03-07,1,155,0,156
RAJASTHAN,BARMER,2021-03-08,0,179,3,182
RAJASTHAN,BARMER,2021-03-09,0,181,1,182
RAJASTHAN,BARMER,2021-03-10,0,199,5,204
RAJASTHAN,BHARATPUR,2021-03-06,2,574,2,578
RAJASTHAN,BHARATPUR,2021-03-07,0,274,3,277
RAJASTHAN,BHARATPUR,2021-03-08,1,252,2,255
RAJASTHAN,BHARATPUR,2021-03-09,0,245,5,250
RAJASTHAN,BHARATPUR,2021-03-10,3,368,5,376
RAJASTHAN,BHILWARA,2021-03-06,7,332,2,341
RAJASTHAN,BHILWARA,2021-03-07,5,211,1,217
RAJASTHAN,BHILWARA,2021-03-08,21,418,3,442
RAJASTHAN,BHILWARA,2021-03-09,18,688,1,707
RAJASTHAN,BHILWARA,2021-03-10,5,226,1,232
RAJASTHAN,BIKANER,2021-03-06,7,1064,1,1072
RAJASTHAN,BIKANER,2021-03-07,0,902,1,903
RAJASTHAN,BIKANER,2021-03-08,4,1104,1,1109
RAJASTHAN,BIKANER,2021-03-09,3,509,0,512
RAJASTHAN,BIKANER,2021-03-10,2,797,3,802
RAJASTHAN,BUNDI,2021-03-06,1,136,0,137
RAJASTHAN,BUNDI,2021-03-07,0,34,1,35
RAJASTHAN,BUNDI,2021-03-08,1,134,2,137
RAJASTHAN,BUNDI,2021-03-09,0,97,0,97
RAJASTHAN,BUNDI,2021-03-10,0,101,0,101
RAJASTHAN,CHITTORGARH,2021-03-06,0,790,2,792
RAJASTHAN,CHITTORGARH,2021-03-07,9,482,6,497
RAJASTHAN,CHITTORGARH,2021-03-08,3,602,1,606
RAJASTHAN,CHITTORGARH,2021-03-09,3,503,8,514
RAJASTHAN,CHITTORGARH,2021-03-10,7,526,2,535
RAJASTHAN,CHURU,2021-03-06,4,233,5,242
RAJASTHAN,CHURU,2021-03-07,2,215,0,217
RAJASTHAN,CHURU,2021-03-08,1,89,5,95
RAJASTHAN,CHURU,2021-03-09,3,325,7,335
RAJASTHAN,CHURU,2021-03-10,1,298,1,300
RAJASTHAN,DAUSA,2021-03-06,0,279,9,288
RAJASTHAN,DAUSA,2021-03-07,0,214,3,217
RAJASTHAN,DAUSA,2021-03-08,0,66,9,75
RAJASTHAN,DAUSA,2021-03-09,1,215,21,237
RAJASTHAN,DAUSA,2021-03-10,0,231,7,238
RAJASTHAN,DHOLPUR,2021-03-06,2,59,0,61
RAJASTHAN,DHOLPUR,2021-03-07,0,7,0,7
RAJASTHAN,DHOLPUR,2021-03-08,10,359,1,370
RAJASTHAN,DHOLPUR,2021-03-09,6,31,0,37
RAJASTHAN,DHOLPUR,2021-03-10,5,286,3,294
RAJASTHAN,DUNGARPUR,2021-03-06,35,221,0,256
RAJASTHAN,DUNGARPUR,2021-03-07,59,451,0,510
RAJASTHAN,DUNGARPUR,2021-03-08,30,120,0,150
RAJASTHAN,DUNGARPUR,2021-03-09,15,316,0,331
RAJASTHAN,DUNGARPUR,2021-03-10,18,280,0,298
RAJASTHAN,GANGANAGAR,2021-03-06,113,328,25,466
RAJASTHAN,GANGANAGAR,2021-03-07,15,133,9,157
RAJASTHAN,GANGANAGAR,2021-03-08,126,328,11,465
RAJASTHAN,GANGANAGAR,2021-03-09,139,252,16,407
RAJASTHAN,GANGANAGAR,2021-03-10,21,114,16,151
RAJASTHAN,HANUMANGARH,2021-03-06,3,607,1,611
RAJASTHAN,HANUMANGARH,2021-03-07,5,449,0,454
RAJASTHAN,HANUMANGARH,2021-03-08,2,299,0,301
RAJASTHAN,HANUMANGARH,2021-03-09,5,427,2,434
RAJASTHAN,HANUMANGARH,2021-03-10,0,18,4,22
RAJASTHAN,JAIPUR,2021-03-06,75,1859,342,2276
RAJASTHAN,JAIPUR,2021-03-07,93,1944,278,2315
RAJASTHAN,JAIPUR,2021-03-08,100,2129,406,2635
RAJASTHAN,JAIPUR,2021-03-09,72,3081,313,3466
RAJASTHAN,JAIPUR,2021-03-10,64,3022,380,3466
RAJASTHAN,JAISALMER,2021-03-06,0,180,0,180
RAJASTHAN,JAISALMER,2021-03-07,1,140,0,141
RAJASTHAN,JAISALMER,2021-03-08,0,53,2,55
RAJASTHAN,JAISALMER,2021-03-09,0,170,0,170
RAJASTHAN,JAISALMER,2021-03-10,2,147,0,149
RAJASTHAN,JALORE,2021-03-06,0,358,0,358
RAJASTHAN,JALORE,2021-03-07,0,341,0,341
RAJASTHAN,JALORE,2021-03-08,0,478,0,478
RAJASTHAN,JALORE,2021-03-09,0,426,0,426
RAJASTHAN,JALORE,2021-03-10,0,666,1,667
RAJASTHAN,JHALAWAR,2021-03-06,1,159,0,160
RAJASTHAN,JHALAWAR,2021-03-07,8,118,1,127
RAJASTHAN,JHALAWAR,2021-03-08,0,545,0,545
RAJASTHAN,JHALAWAR,2021-03-09,5,219,1,225
RAJASTHAN,JHALAWAR,2021-03-10,4,45,0,49
RAJASTHAN,JHUNJHUNU,2021-03-06,1,82,0,83
RAJASTHAN,JHUNJHUNU,2021-03-07,0,43,4,47
RAJASTHAN,JHUNJHUNU,2021-03-08,0,58,2,60
RAJASTHAN,JHUNJHUNU,2021-03-09,0,97,4,101
RAJASTHAN,JHUNJHUNU,2021-03-10,0,90,9,99
RAJASTHAN,JODHPUR,2021-03-06,15,587,7,609
RAJASTHAN,JODHPUR,2021-03-07,11,643,1,655
RAJASTHAN,JODHPUR,2021-03-08,11,938,2,951
RAJASTHAN,JODHPUR,2021-03-09,16,836,0,852
RAJASTHAN,JODHPUR,2021-03-10,23,867,12,902
RAJASTHAN,KARAULI,2021-03-06,2,131,5,138
RAJASTHAN,KARAULI,2021-03-07,5,415,6,426
RAJASTHAN,KARAULI,2021-03-08,1,278,3,282
RAJASTHAN,KARAULI,2021-03-09,2,341,7,350
RAJASTHAN,KARAULI,2021-03-10,1,217,2,220
RAJASTHAN,KOTA,2021-03-06,36,1356,5,1397
RAJASTHAN,KOTA,2021-03-07,5,1319,1,1325
RAJASTHAN,KOTA,2021-03-08,40,1112,0,1152
RAJASTHAN,KOTA,2021-03-09,21,801,2,824
RAJASTHAN,KOTA,2021-03-10,32,1417,2,1451
RAJASTHAN,NAGAUR,2021-03-06,0,144,152,296
RAJASTHAN,NAGAUR,2021-03-07,2,57,211,270
RAJASTHAN,NAGAUR,2021-03-08,1,43,108,152
RAJASTHAN,NAGAUR,2021-03-09,1,135,60,196
RAJASTHAN,NAGAUR,2021-03-10,3,229,140,372
RAJASTHAN,PALI,2021-03-06,1,20,0,21
RAJASTHAN,PALI,2021-03-07,0,14,5,19
RAJASTHAN,PALI,2021-03-08,0,23,7,30
RAJASTHAN,PALI,2021-03-09,2,38,2,42
RAJASTHAN,PALI,2021-03-10,1,31,7,39
RAJASTHAN,PRATAPGARH,2021-03-06,6,11,0,17
RAJASTHAN,PRATAPGARH,2021-03-07,1,4,0,5
RAJASTHAN,PRATAPGARH,2021-03-08,5,8,0,13
RAJASTHAN,PRATAPGARH,2021-03-09,0,10,0,10
RAJASTHAN,PRATAPGARH,2021-03-10,3,6,0,9
RAJASTHAN,RAJSAMAND,2021-03-06,10,290,2,302
RAJASTHAN,RAJSAMAND,2021-03-07,6,157,5,168
RAJASTHAN,RAJSAMAND,2021-03-08,6,61,1,68
RAJASTHAN,RAJSAMAND,2021-03-09,0,57,1,58
RAJASTHAN,RAJSAMAND,2021-03-10,16,46,0,62
RAJASTHAN,SAWAI MADHOPUR,2021-03-06,1,59,1,61
RAJASTHAN,SAWAI MADHOPUR,2021-03-07,1,259,8,268
RAJASTHAN,SAWAI MADHOPUR,2021-03-08,1,30,4,35
RAJASTHAN,SAWAI MADHOPUR,2021-03-09,3,210,0,213
RAJASTHAN,SAWAI MADHOPUR,2021-03-10,1,92,3,96
RAJASTHAN,SIKAR,2021-03-06,0,156,3,159
RAJASTHAN,SIKAR,2021-03-07,0,188,7,195
RAJASTHAN,SIKAR,2021-03-08,1,145,12,158
RAJASTHAN,SIKAR,2021-03-09,1,108,3,112
RAJASTHAN,SIKAR,2021-03-10,2,163,8,173
RAJASTHAN,SIROHI,2021-03-06,0,18,0,18
RAJASTHAN,SIROHI,2021-03-07,1,151,0,152
RAJASTHAN,SIROHI,2021-03-08,1,161,0,162
RAJASTHAN,SIROHI,2021-03-09,0,129,0,129
RAJASTHAN,SIROHI,2021-03-10,0,32,0,32
RAJASTHAN,TONK,2021-03-06,0,26,0,26
RAJASTHAN,TONK,2021-03-07,0,19,1,20
RAJASTHAN,TONK,2021-03-08,0,34,13,47
RAJASTHAN,TONK,2021-03-09,1,191,19,211
RAJASTHAN,TONK,2021-03-10,0,184,15,199
RAJASTHAN,UDAIPUR,2021-03-06,53,773,2,828
RAJASTHAN,UDAIPUR,2021-03-07,41,961,2,1004
RAJASTHAN,UDAIPUR,2021-03-08,55,636,0,691
RAJASTHAN,UDAIPUR,2021-03-09,63,968,6,1037
RAJASTHAN,UDAIPUR,2021-03-10,85,1108,2,1195
SIKKIM,EAST DISTRICT,2021-03-06,6,139,0,145
SIKKIM,EAST DISTRICT,2021-03-07,0,4,0,4
SIKKIM,EAST DISTRICT,2021-03-08,2,136,0,138
SIKKIM,EAST DISTRICT,2021-03-09,3,157,2,162
SIKKIM,EAST DISTRICT,2021-03-10,1,97,0,98
SIKKIM,NORTH DISTRICT,2021-03-06,0,2,0,2
SIKKIM,NORTH DISTRICT,2021-03-08,0,2,0,2
SIKKIM,NORTH DISTRICT,2021-03-09,0,2,0,2
SIKKIM,NORTH DISTRICT,2021-03-10,0,2,0,2
SIKKIM,SOUTH DISTRICT,2021-03-06,0,13,0,13
SIKKIM,SOUTH DISTRICT,2021-03-08,0,2,0,2
SIKKIM,SOUTH DISTRICT,2021-03-09,0,32,0,32
SIKKIM,SOUTH DISTRICT,2021-03-10,0,8,0,8
SIKKIM,WEST DISTRICT,2021-03-06,1,7,0,8
SIKKIM,WEST DISTRICT,2021-03-07,0,2,0,2
SIKKIM,WEST DISTRICT,2021-03-08,0,2,0,2
SIKKIM,WEST DISTRICT,2021-03-09,0,5,0,5
SIKKIM,WEST DISTRICT,2021-03-10,0,4,0,4
TAMIL NADU,ARIYALUR,2021-03-06,0,140,0,140
TAMIL NADU,ARIYALUR,2021-03-07,1,626,0,627
TAMIL NADU,ARIYALUR,2021-03-08,1,50,0,51
TAMIL NADU,ARIYALUR,2021-03-09,1,712,1,714
TAMIL NADU,ARIYALUR,2021-03-10,2,530,0,532
TAMIL NADU,CHENGALPATTU,2021-03-06,51,1968,0,2019
TAMIL NADU,CHENGALPATTU,2021-03-07,33,2581,0,2614
TAMIL NADU,CHENGALPATTU,2021-03-08,40,2399,0,2439
TAMIL NADU,CHENGALPATTU,2021-03-09,51,2487,0,2538
TAMIL NADU,CHENGALPATTU,2021-03-10,83,3086,1,3170
TAMIL NADU,CHENNAI,2021-03-06,305,10504,7,10816
TAMIL NADU,CHENNAI,2021-03-07,264,10617,9,10890
TAMIL NADU,CHENNAI,2021-03-08,308,10034,27,10369
TAMIL NADU,CHENNAI,2021-03-09,403,12007,11,12421
TAMIL NADU,CHENNAI,2021-03-10,468,11776,26,12270
TAMIL NADU,COIMBATORE,2021-03-06,57,1727,9,1793
TAMIL NADU,COIMBATORE,2021-03-07,58,1063,0,1121
TAMIL NADU,COIMBATORE,2021-03-08,69,1629,0,1698
TAMIL NADU,COIMBATORE,2021-03-09,83,1908,1,1992
TAMIL NADU,COIMBATORE,2021-03-10,76,2320,1,2397
TAMIL NADU,CUDDALORE,2021-03-06,9,1446,1,1456
TAMIL NADU,CUDDALORE,2021-03-07,5,427,1,433
TAMIL NADU,CUDDALORE,2021-03-08,5,1657,2,1664
TAMIL NADU,CUDDALORE,2021-03-09,18,3869,1,3888
TAMIL NADU,CUDDALORE,2021-03-10,1,3856,0,3857
TAMIL NADU,DHARMAPURI,2021-03-06,4,577,0,581
TAMIL NADU,DHARMAPURI,2021-03-07,3,544,0,547
TAMIL NADU,DHARMAPURI,2021-03-08,0,483,0,483
TAMIL NADU,DHARMAPURI,2021-03-09,0,741,0,741
TAMIL NADU,DHARMAPURI,2021-03-10,5,612,0,617
TAMIL NADU,DINDIGUL,2021-03-06,9,264,0,273
TAMIL NADU,DINDIGUL,2021-03-07,5,102,0,107
TAMIL NADU,DINDIGUL,2021-03-08,8,128,1,137
TAMIL NADU,DINDIGUL,2021-03-09,10,316,3,329
TAMIL NADU,DINDIGUL,2021-03-10,11,1139,0,1150
TAMIL NADU,ERODE,2021-03-06,16,1017,0,1033
TAMIL NADU,ERODE,2021-03-07,13,1401,0,1414
TAMIL NADU,ERODE,2021-03-08,5,681,0,686
TAMIL NADU,ERODE,2021-03-09,14,1186,0,1200
TAMIL NADU,ERODE,2021-03-10,19,1273,0,1292
TAMIL NADU,KALLAKURICHI,2021-03-06,0,539,0,539
TAMIL NADU,KALLAKURICHI,2021-03-07,0,378,0,378
TAMIL NADU,KALLAKURICHI,2021-03-08,0,99,1,100
TAMIL NADU,KALLAKURICHI,2021-03-09,0,440,0,440
TAMIL NADU,KALLAKURICHI,2021-03-10,2,216,0,218
TAMIL NADU,KANCHIPURAM,2021-03-06,12,2341,1,2354
TAMIL NADU,KANCHIPURAM,2021-03-07,6,2456,2,2464
TAMIL NADU,KANCHIPURAM,2021-03-08,37,1932,3,1972
TAMIL NADU,KANCHIPURAM,2021-03-09,33,2494,3,2530
TAMIL NADU,KANCHIPURAM,2021-03-10,26,1737,0,1763
TAMIL NADU,KANNIYAKUMARI,2021-03-06,21,1155,23,1199
TAMIL NADU,KANNIYAKUMARI,2021-03-07,13,1500,7,1520
TAMIL NADU,KANNIYAKUMARI,2021-03-08,7,932,3,942
TAMIL NADU,KANNIYAKUMARI,2021-03-09,10,1963,12,1985
TAMIL NADU,KANNIYAKUMARI,2021-03-10,11,1408,4,1423
TAMIL NADU,KARUR,2021-03-06,2,833,0,835
TAMIL NADU,KARUR,2021-03-07,2,868,0,870
TAMIL NADU,KARUR,2021-03-08,1,676,0,677
TAMIL NADU,KARUR,2021-03-09,3,1142,0,1145
TAMIL NADU,KARUR,2021-03-10,4,753,0,757
TAMIL NADU,KRISHNAGIRI,2021-03-06,3,1072,2,1077
TAMIL NADU,KRISHNAGIRI,2021-03-07,7,698,1,706
TAMIL NADU,KRISHNAGIRI,2021-03-08,4,829,0,833
TAMIL NADU,KRISHNAGIRI,2021-03-09,5,1349,2,1356
TAMIL NADU,KRISHNAGIRI,2021-03-10,1,1249,0,1250
TAMIL NADU,MADURAI,2021-03-06,12,2787,0,2799
TAMIL NADU,MADURAI,2021-03-07,7,2809,2,2818
TAMIL NADU,MADURAI,2021-03-08,2,2158,0,2160
TAMIL NADU,MADURAI,2021-03-09,10,2426,2,2438
TAMIL NADU,MADURAI,2021-03-10,17,2192,1,2210
TAMIL NADU,NAGAPATTINAM,2021-03-06,5,457,0,462
TAMIL NADU,NAGAPATTINAM,2021-03-07,4,376,0,380
TAMIL NADU,NAGAPATTINAM,2021-03-08,10,260,1,271
TAMIL NADU,NAGAPATTINAM,2021-03-09,11,542,4,557
TAMIL NADU,NAGAPATTINAM,2021-03-10,12,534,0,546
TAMIL NADU,NAMAKKAL,2021-03-06,8,975,0,983
TAMIL NADU,NAMAKKAL,2021-03-07,10,356,0,366
TAMIL NADU,NAMAKKAL,2021-03-08,11,839,0,850
TAMIL NADU,NAMAKKAL,2021-03-09,15,1447,0,1462
TAMIL NADU,NAMAKKAL,2021-03-10,15,1095,0,1110
TAMIL NADU,PERAMBALUR,2021-03-06,0,273,0,273
TAMIL NADU,PERAMBALUR,2021-03-07,1,233,0,234
TAMIL NADU,PERAMBALUR,2021-03-08,0,167,0,167
TAMIL NADU,PERAMBALUR,2021-03-09,2,241,0,243
TAMIL NADU,PERAMBALUR,2021-03-10,0,310,0,310
TAMIL NADU,PUDUKKOTTAI,2021-03-06,4,454,0,458
TAMIL NADU,PUDUKKOTTAI,2021-03-07,1,483,0,484
TAMIL NADU,PUDUKKOTTAI,2021-03-08,2,142,0,144
TAMIL NADU,PUDUKKOTTAI,2021-03-09,3,367,0,370
TAMIL NADU,PUDUKKOTTAI,2021-03-10,4,405,0,409
TAMIL NADU,RAMANATHAPURAM,2021-03-06,2,769,0,771
TAMIL NADU,RAMANATHAPURAM,2021-03-07,1,771,0,772
TAMIL NADU,RAMANATHAPURAM,2021-03-08,1,674,0,675
TAMIL NADU,RAMANATHAPURAM,2021-03-09,1,871,0,872
TAMIL NADU,RAMANATHAPURAM,2021-03-10,2,434,0,436
TAMIL NADU,RANIPET,2021-03-06,1,387,0,388
TAMIL NADU,RANIPET,2021-03-07,1,33,0,34
TAMIL NADU,RANIPET,2021-03-08,1,230,0,231
TAMIL NADU,RANIPET,2021-03-09,3,192,0,195
TAMIL NADU,RANIPET,2021-03-10,2,397,0,399
TAMIL NADU,SALEM,2021-03-06,115,557,0,672
TAMIL NADU,SALEM,2021-03-07,8,1375,21,1404
TAMIL NADU,SALEM,2021-03-08,17,6793,17,6827
TAMIL NADU,SALEM,2021-03-09,17,5269,2,5288
TAMIL NADU,SALEM,2021-03-10,15,5787,7,5809
TAMIL NADU,SIVAGANGA,2021-03-06,3,619,0,622
TAMIL NADU,SIVAGANGA,2021-03-07,1,298,1,300
TAMIL NADU,SIVAGANGA,2021-03-08,4,219,0,223
TAMIL NADU,SIVAGANGA,2021-03-09,5,706,1,712
TAMIL NADU,SIVAGANGA,2021-03-10,4,507,0,511
TAMIL NADU,TENKASI,2021-03-06,4,437,2,443
TAMIL NADU,TENKASI,2021-03-07,2,490,0,492
TAMIL NADU,TENKASI,2021-03-08,2,298,6,306
TAMIL NADU,TENKASI,2021-03-09,2,494,22,518
TAMIL NADU,TENKASI,2021-03-10,4,481,4,489
TAMIL NADU,THANJAVUR,2021-03-06,21,359,0,380
TAMIL NADU,THANJAVUR,2021-03-07,17,231,13,261
TAMIL NADU,THANJAVUR,2021-03-08,27,343,21,391
TAMIL NADU,THANJAVUR,2021-03-09,14,2006,24,2044
TAMIL NADU,THANJAVUR,2021-03-10,37,6443,1,6481
TAMIL NADU,THE NILGIRIS,2021-03-06,10,1015,3,1028
TAMIL NADU,THE NILGIRIS,2021-03-07,5,945,34,984
TAMIL NADU,THE NILGIRIS,2021-03-08,6,897,87,990
TAMIL NADU,THE NILGIRIS,2021-03-09,9,1001,1,1011
TAMIL NADU,THE NILGIRIS,2021-03-10,4,1017,0,1021
TAMIL NADU,THENI,2021-03-06,1,396,0,397
TAMIL NADU,THENI,2021-03-07,3,196,1,200
TAMIL NADU,THENI,2021-03-08,7,472,0,479
TAMIL NADU,THENI,2021-03-09,1,603,0,604
TAMIL NADU,THENI,2021-03-10,3,352,0,355
TAMIL NADU,THIRUVALLUR,2021-03-06,34,2332,3,2369
TAMIL NADU,THIRUVALLUR,2021-03-07,21,1606,0,1627
TAMIL NADU,THIRUVALLUR,2021-03-08,30,1685,4,1719
TAMIL NADU,THIRUVALLUR,2021-03-09,59,2061,5,2125
TAMIL NADU,THIRUVALLUR,2021-03-10,68,1284,4,1356
TAMIL NADU,THIRUVARUR,2021-03-06,5,499,0,504
TAMIL NADU,THIRUVARUR,2021-03-07,17,295,2,314
TAMIL NADU,THIRUVARUR,2021-03-08,7,1232,6,1245
TAMIL NADU,THIRUVARUR,2021-03-09,24,1995,8,2027
TAMIL NADU,THIRUVARUR,2021-03-10,6,2406,2,2414
TAMIL NADU,TIRUCHIRAPPALLI,2021-03-06,9,1301,1,1311
TAMIL NADU,TIRUCHIRAPPALLI,2021-03-07,13,1111,0,1124
TAMIL NADU,TIRUCHIRAPPALLI,2021-03-08,18,987,1,1006
TAMIL NADU,TIRUCHIRAPPALLI,2021-03-09,14,1384,0,1398
TAMIL NADU,TIRUCHIRAPPALLI,2021-03-10,16,1369,0,1385
TAMIL NADU,TIRUNELVELI,2021-03-06,10,734,1,745
TAMIL NADU,TIRUNELVELI,2021-03-07,9,336,15,360
TAMIL NADU,TIRUNELVELI,2021-03-08,5,945,2,952
TAMIL NADU,TIRUNELVELI,2021-03-09,3,824,20,847
TAMIL NADU,TIRUNELVELI,2021-03-10,9,872,0,881
TAMIL NADU,TIRUPATHUR,2021-03-06,3,2829,3,2835
TAMIL NADU,TIRUPATHUR,2021-03-07,0,1433,2,1435
TAMIL NADU,TIRUPATHUR,2021-03-08,1,839,2,842
TAMIL NADU,TIRUPATHUR,2021-03-09,3,2154,0,2157
TAMIL NADU,TIRUPATHUR,2021-03-10,6,1295,0,1301
TAMIL NADU,TIRUPPUR,2021-03-06,15,1696,0,1711
TAMIL NADU,TIRUPPUR,2021-03-07,16,1127,0,1143
TAMIL NADU,TIRUPPUR,2021-03-08,19,855,0,874
TAMIL NADU,TIRUPPUR,2021-03-09,30,1496,3,1529
TAMIL NADU,TIRUPPUR,2021-03-10,27,1335,2,1364
TAMIL NADU,TIRUVANNAMALAI,2021-03-06,3,336,0,339
TAMIL NADU,TIRUVANNAMALAI,2021-03-07,1,663,0,664
TAMIL NADU,TIRUVANNAMALAI,2021-03-08,0,525,1,526
TAMIL NADU,TIRUVANNAMALAI,2021-03-09,7,803,0,810
TAMIL NADU,TIRUVANNAMALAI,2021-03-10,5,812,1,818
TAMIL NADU,TUTICORIN,2021-03-06,9,629,2,640
TAMIL NADU,TUTICORIN,2021-03-07,5,546,14,565
TAMIL NADU,TUTICORIN,2021-03-08,3,386,1,390
